normalized_price,Author,date_of_birth,Currency,hasAfter,circleOf,mannerOf,hasFollowers,sale_date,Sign,Technique,Material,Nazi,Framed,square_m,ExhibitedNum,ProvenanceNum,LiteratureNum,CataloguingLength,City,century,nationality,sex,style,repeat_sale,feature1,feature2,day_of_week,month,isUntitled,isNumbered,normalized_estimateto,log_normalized_price,log_normalized_estimateto
10335.7,Damien Hirst,1965,GBP,0,0,0,0,2010-09-14 00:00:00,1,ink,paper,0,0,0.3434,0,0,0,0,london,21,English,M,installation,1,coeval,�,Tuesday,9,0,1,9104.67,9.24336,9.11654
31611.9,Thomas Gainsborough,1727,GBP,1,1,1,1,2018-07-12 00:00:00,0,oil,canvas,0,0,0.4858,0,2,1,900,london,18,English,M,rococo,1,�,�,Friday,12,0,0,26354.3,10.3613,10.1794
384432,Paul Cezanne,1839,GBP,1,0,0,0,2003-06-26 00:00:00,0,watercolor,paper,0,0,0.0572,3,4,7,208,london,19,French,M,post-impressionism,1,�,�,Thursday,6,0,0,125910,12.8595,11.7433
239257,Giorgio de Chirico,1888,GBP,1,0,0,0,2013-07-02 00:00:00,1,oil,canvas,0,0,0.152,1,3,0,101,london,20,Italian,M,metaphysical art,1,�,�,Thursday,2,0,0,213057,12.3853,12.2693
2.54144e+06,Andy Warhol,1928,USD,0,0,0,0,2005-08-11 00:00:00,0,ink,canvas,0,0,1.2984,4,4,0,5008,new york,20,American,M,pop-art,1,homosexual,�,Tuesday,11,0,0,1.96366e+06,14.7482,14.4903
2.07976e+06,Camille Pissarro,1830,GBP,1,1,0,0,2003-03-02 00:00:00,1,oil,canvas,0,0,0.3513,2,5,2,1629,london,19,French,M,impressionism,1,�,�,Monday,2,0,0,1.07922e+06,14.5478,13.8918
41807.9,Paul Signac,1863,USD,1,0,0,0,2006-09-11 00:00:00,1,watercolor,board,0,0,0.0464,0,4,0,0,new york,19,French,M,neo-impressionism,1,�,�,Thursday,11,0,0,22827.5,10.6408,10.0357
40828.5,Alexander Calder,1898,USD,1,0,0,0,2013-11-13 00:00:00,1,ink,paper,0,0,0.408,0,5,0,108,new york,20,American,M,abstractionism,1,sculptor,�,Wednesday,11,0,0,38410.6,10.6171,10.5561
3171.85,Natalia Sergeevna Goncharova,1881,GBP,0,0,0,0,2006-06-28 00:00:00,1,lithograph,paper,0,0,0.118,0,0,0,0,london,20,Russian,F,avant-garde,1,migrant,�,Wednesday,6,1,0,2462.06,8.06207,7.80875
2.29943e+06,Gustave Caillebotte,1848,USD,0,0,0,0,2006-02-05 00:00:00,1,oil,canvas,0,0,0.2468,1,7,2,4034,new york,19,French,M,impressionism,1,philatelist,�,Tuesday,5,0,0,1.01456e+06,14.6482,13.83
1.51801e+06,Andy Warhol,1928,USD,0,0,0,0,2018-11-15 00:00:00,1,ink,canvas,0,0,0.2065,0,3,0,6249,new york,20,American,M,pop-art,1,homosexual,�,Thursday,11,0,0,1.22175e+06,14.2329,14.0158
1.66838e+06,Joan Miro,1893,GBP,0,0,0,0,2018-02-27 00:00:00,1,oil,panel,0,0,0.0962,16,4,8,8722,london,20,Catalonian,M,abstractionism,1,migrant,�,Tuesday,2,0,0,1.58126e+06,14.3274,14.2737
4037.16,Max Beckmann,1884,GBP,0,0,0,0,2014-09-18 00:00:00,1,drypoint,paper,0,0,0.0794,0,0,1,0,london,20,German,M,expressionism,0,migrant,�,Thursday,9,0,1,3494.26,8.3033,8.15888
5972.15,Pierre Bonnard,1867,GBP,1,0,0,0,2014-10-29 00:00:00,1,chalk,paper,0,0,0.0145,0,0,0,0,london,20,French,M,nabism,1,�,�,Wednesday,10,0,0,2096.56,8.69486,7.64805
66604.2,Joan Mitchell,1926,USD,0,0,0,0,2008-01-04 00:00:00,1,oil,canvas,0,0,0.0929,0,1,0,0,new york,20,American,F,abstract expressionism,0,migrant,�,Tuesday,4,1,0,83120.4,11.1065,11.328
227408,Giorgio de Chirico,1888,GBP,1,0,0,0,2016-03-02 00:00:00,1,tempera,canvas,0,0,0.2794,1,7,1,6068,london,20,Italian,M,metaphysical art,1,�,�,Wednesday,2,0,0,124079,12.3345,11.7287
101598,Maurice de Vlaminck,1876,GBP,1,0,0,0,2003-06-25 00:00:00,1,oil,canvas,0,0,0.3551,1,1,0,189,london,20,French,M,fauvism,1,�,�,Wednesday,6,0,0,80941.9,11.5288,11.3015
80918.4,Willem de Kooning,1904,USD,0,0,0,0,2005-09-11 00:00:00,1,charcoal,paper,0,0,0.2942,1,1,0,0,new york,20,Netherlander,M,abstract expressionism,1,migrant,�,Wednesday,11,1,0,39273.2,11.3012,10.5783
243252,Pablo Picasso,1881,USD,1,0,0,0,2019-12-11 00:00:00,1,ink,paper,0,0,0.0877,1,3,3,2720,new york,20,Spaniard,M,cubism,1,migrant,�,Tuesday,11,0,0,200000,12.4019,12.2061
620609,Pierre-Auguste Renoir,1841,GBP,0,0,0,0,2006-06-21 00:00:00,1,oil,canvas,0,0,0.0975,1,2,1,1269,london,19,French,M,impressionism,1,�,�,Wednesday,6,0,0,459585,13.3385,13.0381
108040,Juan Gris,1887,USD,1,0,0,0,2010-04-11 00:00:00,1,pencil,paper,0,0,0.054,2,4,0,0,new york,20,Spaniard,M,cubism,1,migrant,�,Thursday,11,0,0,46897.7,11.5903,10.7557
4501.41,Tom Wesselmann,1931,EUR,0,0,0,0,2004-09-06 00:00:00,1,lithograph,paper,0,0,1.6842,0,0,0,0,amsterdam,20,American,M,pop-art,1,�,�,Wednesday,6,0,1,3168.32,8.41215,8.06096
3125.65,Paul Signac,1863,GBP,1,0,0,0,2007-07-18 00:00:00,1,lithograph,paper,0,0,0.052,0,0,0,0,london,19,French,M,neo-impressionism,1,�,�,Wednesday,7,0,0,2393.77,8.0474,7.78062
245913,Andy Warhol,1928,USD,0,0,0,0,2013-05-16 00:00:00,1,ink,canvas,0,0,0.2065,0,2,0,1278,new york,20,American,M,pop-art,1,homosexual,�,Thursday,5,0,1,197540,12.4127,12.1937
50872.1,Henri Matisse,1869,GBP,1,0,0,0,2010-03-02 00:00:00,1,pencil,paper,0,0,0.1044,0,2,0,65,london,20,French,M,fauvism,1,�,�,Wednesday,2,0,0,27314,10.8371,10.2152
5.18221e+06,Ed Ruscha,1937,USD,0,0,0,0,2015-05-13 00:00:00,1,acrylic,canvas,0,0,2.821,0,2,1,6232,new york,20,American,M,pop-art,1,coeval,�,Wednesday,5,0,0,5.93255e+06,15.4607,15.596
63681.2,Maurice de Vlaminck,1876,EUR,1,0,0,0,2015-03-24 00:00:00,1,oil,toile,0,0,0.259,0,1,0,198,paris,20,French,M,fauvism,1,�,�,Tuesday,3,0,0,75746.8,11.0616,11.2352
691228,Giorgio de Chirico,1888,GBP,1,0,0,0,2015-10-16 00:00:00,1,oil,canvas,0,0,0.4782,0,3,1,4670,london,20,Italian,M,metaphysical art,1,�,�,Friday,10,0,0,488617,13.4462,13.0993
51919.9,Maurice de Vlaminck,1876,USD,1,0,0,0,2000-08-05 00:00:00,1,oil,canvas,0,0,0.1355,0,0,0,104,new york,20,French,M,fauvism,1,�,�,Monday,5,0,0,59386.2,10.8575,10.9918
73510.5,Edvard Munch,1863,GBP,0,0,0,0,2001-12-18 00:00:00,1,drypoint,paper,0,0,0.0654,0,0,0,0,london,19,Norwegian,M,expressionism,1,�,�,Tuesday,12,0,0,41111.8,11.2052,10.624
510985,Peter Doig,1959,USD,0,0,0,0,2006-10-05 00:00:00,1,oil,canvas,0,0,0.6968,0,2,0,0,new york,21,Scottish,M,magical realism,1,coeval,�,Wednesday,5,0,0,279003,13.1441,12.539
11736.5,Max Beckmann,1884,GBP,0,0,0,0,2010-09-15 00:00:00,1,woodcut,paper,0,0,0.0344,0,0,0,0,london,20,German,M,expressionism,0,migrant,�,Wednesday,9,0,0,12139.6,9.37046,9.40423
14924.1,Camille Pissarro,1830,USD,1,1,0,0,2017-05-16 00:00:00,1,charcoal,paper,0,0,0.1477,0,3,0,114,new york,19,French,M,impressionism,1,�,�,Tuesday,5,0,0,18773.8,9.61073,9.84022
2.34269e+06,Rene Magritte,1898,GBP,1,0,0,0,2015-06-23 00:00:00,1,gouache,paper,0,0,0.0931,0,3,1,5238,london,20,Belgian,M,surrealism,1,�,�,Tuesday,6,0,0,1.25644e+06,14.6668,14.0438
58717.3,Charles Willson Peale,1741,USD,1,0,0,0,2010-04-03 00:00:00,1,oil,canvas,0,0,0.3185,3,6,1,0,new york,18,American,M,classicism,0,�,�,Thursday,3,0,0,9379.54,10.9805,9.14629
91889,John Constable,1776,GBP,1,1,1,1,2003-11-06 00:00:00,0,oil,canvas,0,0,0.4919,0,4,2,2856,london,19,English,M,romanticism,1,�,�,Wednesday,6,0,0,89935.4,11.4283,11.4068
503761,Pablo Picasso,1881,USD,1,0,0,0,2013-06-11 00:00:00,1,oil,canvas,1,0,0.122,0,3,2,4691,new york,20,Spaniard,M,cubism,1,migrant,�,Wednesday,11,0,0,658467,13.1299,13.3977
2.96985e+07,Mark Rothko,1903,USD,0,0,0,0,2007-11-13 00:00:00,1,oil,canvas,0,0,3.4208,4,6,3,5517,new york,20,Jew,M,abstract expressionism,1,�,�,Tuesday,11,0,1,3.69906e+07,17.2066,17.4262
635411,Andy Warhol,1928,USD,0,0,0,0,2003-12-11 00:00:00,1,ink,canvas,0,0,0.3123,0,3,0,3233,new york,20,American,M,pop-art,1,homosexual,�,Wednesday,11,0,0,625391,13.362,13.3461
118345,Henri Matisse,1869,GBP,1,0,0,0,2010-03-02 00:00:00,1,ink,paper,0,0,0.1316,0,2,0,132,london,20,French,M,fauvism,1,�,�,Wednesday,2,0,0,53110.6,11.6814,10.8801
195358,Damien Hirst,1965,GBP,0,0,0,0,2008-03-04 00:00:00,1,etching,paper,0,0,0.75,0,0,1,0,london,21,English,M,installation,1,coeval,�,Thursday,4,0,0,61473.9,12.1826,11.0264
148259,Roy Lichtenstein,1923,GBP,1,0,0,0,2013-09-18 00:00:00,1,print,paper,0,1,0.5873,0,0,0,0,london,20,American,M,pop-art,1,�,�,Wednesday,9,0,1,113630,11.9067,11.6407
1.40959e+07,Franz Kline,1910,USD,0,0,0,0,2012-11-14 00:00:00,1,oil,canvas,0,0,6.0943,4,5,2,7033,new york,20,American,M,abstract expressionism,1,�,�,Wednesday,11,0,0,7.79464e+06,16.4614,15.8689
678912,Zhang Xiaogang,1958,USD,0,0,0,0,2007-11-14 00:00:00,1,oil,canvas,0,0,0.7977,0,2,0,2329,new york,21,Chinese,M,symbolism,1,coeval,�,Wednesday,11,0,0,493208,13.4282,13.1087
59720.1,Marc Chagall,1887,GBP,1,0,0,0,2007-08-02 00:00:00,1,watercolor,paper,0,0,0.039,6,2,1,63,london,20,Jew,M,modernism,1,migrant,�,Thursday,2,0,0,35108.7,10.9974,10.4662
36045.7,Damien Hirst,1965,GBP,0,0,0,0,2005-06-24 00:00:00,1,pastel,paper,0,0,0.2448,0,0,0,0,london,21,English,M,installation,1,coeval,�,Friday,6,1,0,25414.9,10.4925,10.1431
400013,Marc Chagall,1887,EUR,1,0,0,0,2017-10-20 00:00:00,1,gouache,paper,0,0,0.326,0,4,0,64,paris,20,Jew,M,modernism,1,migrant,�,Friday,10,0,0,366215,12.8993,12.811
1.11267e+07,Clyfford Still,1904,USD,0,0,0,0,2016-10-05 00:00:00,1,oil,canvas,0,0,3.9411,3,7,0,0,new york,20,American,M,abstract expressionism,1,�,�,Tuesday,5,0,0,1.27825e+07,16.2249,16.3636
27339.9,Henri de Toulouse-Lautrec,1864,GBP,1,0,0,0,2007-11-28 00:00:00,1,ink,paper,0,0,0.0832,0,2,2,0,london,19,French,M,post-impressionism,1,earl,disabled,Wednesday,11,0,0,6383.4,10.2161,8.76146
174673,Henry Moore,1898,GBP,1,0,0,0,2007-11-16 00:00:00,1,charcoal,watercolor,0,0,0.2105,15,2,8,1598,london,20,English,M,organic abstraction,1,sculptor,�,Friday,11,0,0,111710,12.0707,11.6237
72688.2,Lucian Freud,1922,GBP,0,0,0,0,2011-06-29 00:00:00,1,ink,paper,0,0,0.0479,0,4,1,5115,london,20,German,M,expressionism,1,�,�,Wednesday,6,0,0,58840.3,11.1939,10.9826
16455.3,Maurice de Vlaminck,1876,USD,1,0,0,0,2019-12-11 00:00:00,1,ink,card,0,0,0.2595,0,2,0,174,new york,20,French,M,fauvism,1,�,�,Tuesday,11,0,0,25000,9.7084,10.1266
2548.22,Pierre Bonnard,1867,GBP,1,0,0,0,2012-03-04 00:00:00,1,pencil,paper,0,0,0.0166,0,0,0,137,london,20,French,M,nabism,1,�,�,Tuesday,4,0,0,1729.42,7.84315,7.45554
27282.5,Kees van Dongen,1877,USD,1,0,0,0,2009-07-05 00:00:00,1,gouache,board,0,0,0.0802,0,2,0,165,new york,20,Netherlander,M,fauvism,1,migrant,�,Thursday,5,0,0,35750.1,10.214,10.4843
1.09613e+06,Takashi Murakami,1962,USD,0,0,0,0,2011-09-11 00:00:00,1,acrylic,panel,0,0,1.0066,0,1,0,2647,new york,21,Japanese,M,neo-pop / post-pop,1,coeval,�,Wednesday,11,0,0,454625,13.9073,13.0272
9807.22,Willem de Kooning,1904,GBP,0,0,0,0,2012-09-19 00:00:00,1,ink,paper,0,1,0.484,0,2,0,0,london,20,Netherlander,M,abstract expressionism,1,migrant,�,Wednesday,9,0,0,8647.11,9.19087,9.06498
25653.5,Paul Signac,1863,GBP,1,0,0,0,2001-09-28 00:00:00,1,watercolor,watercolor,0,0,0.1008,0,0,0,0,london,19,French,M,neo-impressionism,1,�,�,Friday,9,0,0,22424.6,10.1524,10.0179
39241,Andy Warhol,1928,GBP,0,0,0,0,2008-11-12 00:00:00,0,ink,paper,0,0,0.2472,0,4,0,0,london,20,American,M,pop-art,1,homosexual,�,Thursday,12,0,1,27663.3,10.5775,10.2279
41426.6,Donald Judd,1928,USD,0,0,0,0,2012-09-05 00:00:00,1,ink,paper,0,0,0.2431,0,0,0,0,new york,20,American,M,minimalism,1,sculptor,�,Wednesday,5,1,0,27838,10.6317,10.2342
57343.5,Richard Diebenkorn,1922,USD,0,0,0,0,2002-02-20 00:00:00,1,oil,paper,0,0,0.1254,0,1,0,693,new york,20,American,M,abstract expressionism,0,�,�,Wednesday,2,1,0,28426.1,10.9568,10.2551
3.25404e+07,Egon Schiele,1890,USD,1,0,0,1,2006-08-11 00:00:00,1,oil,canvas,0,0,1.5347,12,7,7,9877,new york,20,Austrian,M,expressionism,1,�,�,Wednesday,11,0,0,3.80458e+07,17.298,17.4543
494495,Richard Diebenkorn,1922,USD,0,0,0,0,2009-11-11 00:00:00,1,acrylic,board,0,0,0.3145,0,2,0,114,new york,20,American,M,abstract expressionism,0,�,�,Wednesday,11,1,0,357501,13.1113,12.7869
13719.9,Paul Signac,1863,GBP,1,0,0,0,2006-05-04 00:00:00,1,watercolor,paper,0,0,0.0163,0,1,0,0,london,19,French,M,neo-impressionism,1,�,�,Wednesday,4,0,0,4924.12,9.5266,8.5019
3.51095e+06,Camille Pissarro,1830,USD,1,1,0,0,2018-10-05 00:00:00,1,oil,canvas,0,0,0.1742,1,4,4,0,new york,19,French,M,impressionism,1,�,�,Thursday,5,0,0,1.22175e+06,15.0714,14.0158
49417.3,Tom Wesselmann,1931,USD,0,0,0,0,2003-09-23 00:00:00,1,oil,canvas,0,0,0.0516,0,3,0,0,new york,20,American,M,pop-art,1,�,�,Tuesday,9,0,1,12507.8,10.8081,9.43411
161751,Kees van Dongen,1877,USD,1,0,0,0,2015-05-15 00:00:00,1,oil,canvas,0,0,0.2093,0,2,0,164,new york,20,Netherlander,M,fauvism,1,migrant,�,Friday,5,0,0,97078.1,11.9938,11.4833
662758,Pierre-Auguste Renoir,1841,GBP,0,0,0,0,2016-03-02 00:00:00,1,oil,canvas,0,0,0.0434,0,3,2,3148,london,19,French,M,impressionism,1,�,�,Wednesday,2,0,0,248158,13.4042,12.4218
70395.2,Wassily Kandinsky,1866,EUR,1,0,0,0,2018-10-18 00:00:00,1,ink,paper,0,0,0.1205,7,4,2,0,paris,20,Russian,M,abstractionism,1,migrant,�,Thursday,10,0,0,71496.6,11.1619,11.1774
42927.6,Roy Lichtenstein,1923,GBP,1,0,0,0,2015-09-16 00:00:00,1,lithograph,board,0,1,0.3229,0,0,1,0,london,20,American,M,pop-art,1,�,�,Wednesday,9,0,0,25128.9,10.6673,10.1318
1.19115e+06,Zao Wou-Ki,1921,HKD,0,0,0,0,2015-05-30 00:00:00,1,oil,canvas,0,0,0.438,0,2,1,3262,hong kong,20,Chinese,M,abstractionism,1,migrant,�,Saturday,5,0,0,834814,13.9904,13.635
13932.7,Zao Wou-Ki,1921,HKD,0,0,0,0,2015-05-31 00:00:00,1,etching,paper,0,0,0.1404,0,1,3,0,hong kong,20,Chinese,M,abstractionism,1,migrant,�,Sunday,5,1,1,9043.82,9.542,9.10984
89861.4,Maurice de Vlaminck,1876,USD,1,0,0,0,2000-09-05 00:00:00,1,oil,canvas,0,0,0.2105,0,0,0,104,new york,20,French,M,fauvism,1,�,�,Tuesday,5,0,0,66809.4,11.406,11.1096
1.78632e+06,Marc Chagall,1887,USD,1,0,0,0,2014-06-11 00:00:00,1,oil,canvas,0,0,0.3074,0,3,0,3588,new york,20,Jew,M,modernism,1,migrant,�,Thursday,11,0,0,1.07992e+06,14.3957,13.8924
148160,Wassily Kandinsky,1866,USD,1,0,0,0,2008-07-05 00:00:00,1,ink,board,0,0,0.041,0,2,1,0,new york,20,Russian,M,abstractionism,1,migrant,�,Wednesday,5,0,0,94994.7,11.9061,11.4616
13641.2,David Smith,1906,USD,0,0,0,0,2009-11-11 00:00:00,0,ink,paper,0,0,0.2289,0,2,0,0,new york,20,American,M,abstract expressionism,0,sculptor,died in a car accident,Wednesday,11,1,0,17875.1,9.52085,9.79116
1.60686e+06,Fernand Leger,1881,GBP,1,0,0,0,2011-09-02 00:00:00,1,oil,canvas,0,0,0.3229,7,3,4,2706,london,20,French,M,cubism,1,communist,�,Wednesday,2,0,0,706084,14.2898,13.4675
3.9082e+06,Marc Chagall,1887,GBP,1,0,0,0,2012-06-20 00:00:00,1,oil,canvas,0,0,0.4015,1,3,0,4924,london,20,Jew,M,modernism,1,migrant,�,Wednesday,6,0,0,4.32356e+06,15.1786,15.2796
170768,Lucian Freud,1922,GBP,0,0,0,0,2014-02-07 00:00:00,0,graphite,paper,0,0,0.0903,0,4,0,3289,london,20,German,M,expressionism,1,�,�,Wednesday,7,0,0,83862.3,12.0481,11.3369
1.4919e+07,Andy Warhol,1928,GBP,0,0,0,0,2007-08-02 00:00:00,1,ink,canvas,0,0,1.4404,0,1,0,5063,london,20,American,M,pop-art,1,homosexual,�,Thursday,2,0,0,3.1917e+06,16.5181,14.9761
35475.6,Gustav Klimt,1862,GBP,0,0,0,0,2002-06-27 00:00:00,1,pencil,paper,0,0,0.1113,0,2,1,0,london,19,Austrian,M,modern,1,�,�,Thursday,6,0,0,14716.3,10.4766,9.59671
50293,Mark Rothko,1903,USD,0,0,0,0,2008-05-14 00:00:00,0,oil,board,0,0,0.0226,0,2,1,0,new york,20,Jew,M,abstract expressionism,1,�,�,Wednesday,5,1,0,53434.5,10.8256,10.8862
8709.97,Edward Hopper,1882,USD,0,0,0,0,2006-02-03 00:00:00,0,pencil,paper,0,0,0.0603,0,5,0,164,new york,20,American,M,realism,1,�,�,Thursday,3,0,0,10145.5,9.07222,9.22479
64390.3,Ed Ruscha,1937,USD,0,0,0,0,2019-09-27 00:00:00,1,lithograph,paper,0,0,0.2632,0,2,2,0,new york,20,American,M,pop-art,1,coeval,�,Friday,9,0,1,8000,11.0727,8.9872
69463.2,Pierre Bonnard,1867,GBP,1,0,0,0,2009-05-02 00:00:00,1,oil,canvas,0,0,0.1618,0,3,1,0,london,20,French,M,nabism,1,�,�,Thursday,2,0,0,30846.7,11.1486,10.3368
69927.6,Tom Wesselmann,1931,USD,0,0,0,0,2018-01-03 00:00:00,1,oil,canvas,0,0,0.0697,0,2,0,0,new york,20,American,M,pop-art,1,�,�,Thursday,3,0,1,71268.6,11.1552,11.1742
473092,Roy Lichtenstein,1923,GBP,1,0,0,0,2009-11-02 00:00:00,1,oil,canvas,0,0,0.3716,1,3,0,135,london,20,American,M,pop-art,1,�,�,Wednesday,2,0,0,539816,13.067,13.199
412681,Pablo Picasso,1881,GBP,1,0,0,0,2017-06-28 00:00:00,1,watercolor,paper,0,0,0.098,3,5,4,1875,london,20,Spaniard,M,cubism,1,migrant,�,Wednesday,6,0,0,472466,12.9304,13.0657
87635,Max Beckmann,1884,GBP,0,0,0,0,2012-03-28 00:00:00,1,woodcut,paper,0,0,0.246,0,0,0,0,london,20,German,M,expressionism,0,migrant,�,Wednesday,3,0,0,86471.1,11.3809,11.3676
57450.3,Rene Magritte,1898,GBP,1,0,0,0,2007-11-28 00:00:00,1,ink,paper,0,0,0.0682,0,0,0,80,london,20,Belgian,M,surrealism,1,�,�,Wednesday,11,0,0,11171,10.9587,9.32107
885280,Pablo Picasso,1881,GBP,1,0,0,0,2017-06-27 00:00:00,1,watercolor,paper,0,0,0.0273,3,5,2,2204,london,20,Spaniard,M,cubism,1,migrant,�,Tuesday,6,0,0,742446,13.6937,13.5177
6201.65,Huang Binhong,1865,GBP,0,0,0,0,2001-06-14 00:00:00,1,ink,paper,0,0,0.1117,0,0,0,0,london,20,Chinese,M,traditional chinese painting,0,writer,�,Thursday,6,0,0,3363.69,8.73257,8.12079
1.9295e+06,Lucio Fontana,1899,GBP,1,0,0,0,2017-07-03 00:00:00,1,oil,canvas,0,0,0.2451,0,5,3,5747,london,20,Italian,M,abstractionism,0,migrant,�,Tuesday,3,0,0,2.02485e+06,14.4728,14.521
3.83703e+06,Andy Warhol,1928,GBP,0,0,0,0,2007-06-20 00:00:00,1,ink,canvas,0,0,0.0929,2,3,0,2043,london,20,American,M,pop-art,1,homosexual,�,Wednesday,6,0,0,957510,15.1602,13.7721
21140.2,Lucian Freud,1922,GBP,0,0,0,0,2006-10-17 00:00:00,1,etching,paper,0,1,0.023,0,0,0,0,london,20,German,M,expressionism,1,�,�,Tuesday,10,0,1,8206.87,9.95893,9.01273
373461,Jasper Johns,1930,USD,0,0,0,0,2001-05-16 00:00:00,1,ink,paper,0,0,0.4348,0,5,0,1953,new york,20,American,M,pop-art,1,coeval,�,Wednesday,5,1,0,360962,12.8306,12.7965
906.55,Henri de Toulouse-Lautrec,1864,GBP,1,0,0,0,2019-04-06 00:00:00,0,lithograph,paper,0,1,0.0674,0,0,1,0,london,19,French,M,post-impressionism,1,earl,disabled,Tuesday,6,0,0,1035.41,6.80965,6.94255
1.16068e+06,Claude Monet,1840,GBP,1,0,1,1,2006-06-02 00:00:00,1,oil,canvas,0,0,0.3039,3,8,5,1825,london,19,French,M,impressionism,1,�,�,Monday,2,0,0,574481,13.9645,13.2612
86121.4,Fernand Leger,1881,GBP,1,0,0,0,2016-06-23 00:00:00,0,ink,paper,0,0,0.1625,0,3,0,0,london,20,French,M,cubism,1,communist,�,Thursday,6,0,0,82719.4,11.3635,11.3232
31628,Fernand Leger,1881,GBP,1,0,0,0,2003-06-26 00:00:00,1,ink,paper,0,0,0.0266,2,2,1,0,london,20,French,M,cubism,1,communist,�,Thursday,6,0,0,26980.6,10.3618,10.2029
9804.25,Henri de Toulouse-Lautrec,1864,GBP,1,0,0,0,2000-05-12 00:00:00,0,drypoint,linen,0,0,0.0554,0,0,1,0,london,19,French,M,post-impressionism,1,earl,disabled,Tuesday,12,0,1,7686.11,9.19057,8.94717
27781.7,Willem de Kooning,1904,USD,0,0,0,0,2015-11-11 00:00:00,1,graphite,paper,0,0,0.0448,2,2,1,0,new york,20,Netherlander,M,abstract expressionism,1,migrant,�,Wednesday,11,0,0,53932.3,10.2321,10.8955
1.97426e+06,Jean-Michel Basquiat,1960,USD,1,0,0,0,2006-09-05 00:00:00,1,oil,paper,0,0,2.5853,1,2,2,3359,new york,20,Afro-American,M,neo-expressionism,1,�,�,Tuesday,5,0,0,1.14138e+06,14.4957,13.9477
21126.1,Wassily Kandinsky,1866,GBP,1,0,0,0,2005-06-29 00:00:00,1,woodcut,paper,0,0,0.0631,0,0,0,0,london,20,Russian,M,abstractionism,1,migrant,�,Wednesday,6,0,0,20331.9,9.95826,9.91995
18247.8,Marc Chagall,1887,GBP,1,0,0,0,2007-08-02 00:00:00,1,ink,paper,0,0,0.1279,7,2,1,1538,london,20,Jew,M,modernism,1,migrant,�,Thursday,2,0,0,19150.2,9.8118,9.86007
657902,Paul Cezanne,1839,USD,1,0,0,0,2018-12-11 00:00:00,0,oil,canvas,1,0,0.1845,2,6,2,1921,new york,19,French,M,post-impressionism,1,�,�,Monday,11,0,0,509061,13.3968,13.1403
21162.5,Maurice de Vlaminck,1876,GBP,1,0,0,0,2018-06-21 00:00:00,1,ink,paper,0,0,0.2462,0,2,0,278,london,20,French,M,fauvism,1,�,�,Thursday,6,0,0,23718.9,9.95999,10.074
7.73678e+06,Rene Magritte,1898,GBP,1,0,0,0,2015-04-02 00:00:00,1,oil,canvas,1,0,0.6424,12,5,9,11344,london,20,Belgian,M,surrealism,1,�,�,Wednesday,2,0,0,4.88617e+06,15.8615,15.4019
571034,Alexander Calder,1898,USD,1,0,0,0,2000-10-05 00:00:00,1,oil,canvas,0,0,0.4863,0,4,0,1661,new york,20,American,M,abstractionism,1,sculptor,�,Wednesday,5,1,0,222698,13.2552,12.3136
150421,Pablo Picasso,1881,GBP,1,0,0,0,2011-11-16 00:00:00,0,ink,paper,0,0,0.0279,0,4,1,3645,london,20,Spaniard,M,cubism,1,migrant,�,Wednesday,11,0,0,147101,11.9212,11.8989
13778.4,Max Beckmann,1884,GBP,0,0,0,0,2006-09-20 00:00:00,1,drypoint,paper,0,1,0.0855,0,0,0,0,london,20,German,M,expressionism,0,migrant,�,Wednesday,9,0,1,8206.87,9.53086,9.01273
20079.9,Maurice de Vlaminck,1876,EUR,1,0,0,0,2015-10-22 00:00:00,1,ink,paper,0,0,0.3162,1,2,0,195,paris,20,French,M,fauvism,1,�,�,Thursday,10,0,0,22724,9.90748,10.0312
2.86261e+06,Andy Warhol,1928,USD,0,0,0,0,2009-05-13 00:00:00,1,ink,canvas,0,0,4.8493,1,6,0,3030,new york,20,American,M,pop-art,1,homosexual,�,Wednesday,5,0,0,4.76668e+06,14.8672,15.3772
1.37646e+06,Henri de Toulouse-Lautrec,1864,GBP,1,0,0,0,2018-02-27 00:00:00,1,oil,board,0,0,0.3047,4,4,4,7652,london,19,French,M,post-impressionism,1,earl,disabled,Tuesday,2,0,0,1.31772e+06,14.135,14.0914
96927.6,Gustav Klimt,1862,USD,0,0,0,0,2011-05-05 00:00:00,0,pencil,paper,0,0,0.2029,1,3,0,280,new york,19,Austrian,M,modern,1,�,�,Thursday,5,0,0,90925,11.4817,11.4178
3.43753e+06,Pablo Picasso,1881,USD,1,0,0,0,2006-08-11 00:00:00,1,oil,canvas,0,0,1.2585,4,3,2,7339,new york,20,Spaniard,M,cubism,1,migrant,�,Wednesday,11,0,0,3.17049e+06,15.0503,14.9694
215763,Kurt Schwitters,1887,USD,0,0,0,0,2013-09-05 00:00:00,1,gouache,paper,0,0,0.0094,3,4,1,0,new york,20,German,M,abstractionism,0,writer,�,Thursday,5,0,0,164617,12.2819,12.0114
3968.56,Zao Wou-Ki,1921,GBP,0,0,0,0,2015-10-12 00:00:00,1,lithograph,paper,0,0,0.4023,0,0,1,0,london,20,Chinese,M,abstractionism,1,migrant,�,Thursday,12,0,1,4188.14,8.28616,8.34001
4110.4,Edvard Munch,1863,GBP,0,0,0,0,2001-03-07 00:00:00,0,lithograph,paper,0,0,0.4498,0,0,0,0,london,19,Norwegian,M,expressionism,1,�,�,Tuesday,7,0,0,4671.79,8.32128,8.4493
